user_id,movie_id,movie_name,category_1,category_2,category_3
1,20503553,西藏秘密,历史,古装,#
1,24733428,心灵奇旅,动画,音乐,奇幻
1,26728669,风中有朵雨做的云,剧情,悬疑,犯罪
1,30444960,信条,剧情,动作,科幻
1,1889243,星际穿越,剧情,科幻,冒险
1,3072124,玛丽和马克思,剧情,喜剧,动画
1,1294639,勇敢的心,剧情,动作,传记
1,1296736,钢琴家,剧情,音乐,传记
1,1292000,搏击俱乐部,剧情,动作,悬疑
1,1293182,十二怒汉,剧情,#,#
1,1296141,控方证人,剧情,悬疑,犯罪
1,1292215,天使爱美丽,剧情,喜剧,爱情
1,1292722,泰坦尼克号,剧情,爱情,灾难
1,21941804,白日焰火,剧情,悬疑,犯罪
1,1299398,大话西游之月光宝盒,喜剧,爱情,奇幻
1,27195020,陈情令,剧情,古装,#
1,26752088,我不是药神,剧情,喜剧,#
1,25853071,庆余年 第一季,剧情,古装,#
1,1292223,七宗罪,剧情,悬疑,惊悚
1,1766086,太阳照常升起,剧情,奇幻,#
1,26794435,哪吒之魔童降世,剧情,喜剧,动画
1,24773958,复仇者联盟3：无限战争,动作,科幻,奇幻
1,26861685,红海行动,动作,战争,#
1,27024903,天才枪手,剧情,悬疑,犯罪
1,1308741,独自等待,剧情,喜剧,爱情
1,3395373,蝙蝠侠：黑暗骑士崛起,剧情,动作,科幻
1,4023638,国王的演讲,剧情,传记,历史
1,1291990,爱在日落黄昏时,剧情,爱情,#
1,22266320,深海浩劫,剧情,冒险,灾难
1,1418834,断背山,剧情,爱情,同性
1,1291561,千与千寻,剧情,动画,奇幻
1,1307847,兄弟连,剧情,动作,历史
1,26662193,前任3：再见前任,喜剧,爱情,#
1,26974615,波兰爱经,喜剧,爱情,传记
1,19976810,屌丝男士 第一季,喜剧,#,#
1,27038183,羞羞的铁拳,喜剧,奇幻,#
1,1297517,新天龙八部之天山童姥,动作,武侠,古装
1,26606242,冈仁波齐,剧情,#,#
1,25870236,可爱的你,剧情,#,#
1,1293792,异形2,动作,科幻,惊悚
1,6425116,倭寇的踪迹,剧情,动作,武侠
1,25820460,美国队长3,动作,科幻,冒险
1,2303845,刺客聂隐娘,剧情,武侠,古装
1,1297478,上帝也疯狂,喜剧,#,#
1,24743711,催眠大师,悬疑,惊悚,#
1,1294753,追梦赤子心,剧情,传记,运动
1,11529526,中国合伙人,剧情,#,#
1,1292348,洛城机密,剧情,悬疑,惊悚
1,1294194,悲情城市,剧情,历史,#
1,1295399,七武士,剧情,动作,冒险
1,6786002,触不可及,剧情,喜剧,#
1,1291818,饮食男女,剧情,家庭,#
1,1292064,楚门的世界,剧情,科幻,#
1,1293350,两杆大烟枪,剧情,喜剧,犯罪
1,1292720,阿甘正传,剧情,爱情,#
1,4920528,那些年，我们一起追的女孩,剧情,喜剧,爱情
1,1305179,大丈夫,剧情,喜剧,#
1,2002743,霍乱时期的爱情,剧情,爱情,#
1,1305690,阿飞正传,剧情,爱情,犯罪
2,1291843,黑客帝国,动作,科幻,#
2,1292224,飞越疯人院,剧情,#,#
2,1849031,当幸福来敲门,剧情,家庭,传记
2,26794435,哪吒之魔童降世,剧情,喜剧,动画
2,25662329,疯狂动物城,喜剧,动画,冒险
2,1441794,走向共和,剧情,历史,#
2,5350027,妖猫传,剧情,悬疑,奇幻
2,25919910,师父,剧情,动作,武侠
2,1929463,少年派的奇幻漂流,剧情,奇幻,冒险
2,5980670,疑犯追踪  第一季,剧情,悬疑,犯罪
2,20435622,环太平洋：雷霆再起,动作,科幻,冒险
2,27144931,银翼杀手：2048无处可逃,科幻,短片,#
2,26425068,追龙,动作,犯罪,#
2,2221707,前世今生,剧情,爱情,#
2,25818101,攻壳机动队,动作,科幻,犯罪
2,26873904,未知星球,科幻,动画,短片
2,10549251,疑犯追踪 第二季,剧情,惊悚,犯罪
2,25805741,后会无期,剧情,#,#
2,10590706,权力的游戏 第三季,剧情,奇幻,冒险
2,3718279,死侍,喜剧,动作,科幻
2,2997076,华尔街之狼,剧情,传记,犯罪
2,10727641,碟中谍5：神秘国度,动作,惊悚,冒险
2,23788440,杀破狼2,剧情,动作,犯罪
2,6390822,猫,动画,短片,#
2,26328492,那年那兔那些事 第一季,动画,#,#
2,3071441,雪国列车,剧情,动作,科幻
2,1307812,双旗镇刀客,动作,冒险,武侠
2,10555084,穿越火线,剧情,动作,科幻
2,3338851,锅匠，裁缝，士兵，间谍,剧情,悬疑,惊悚
2,3103186,钢铁苍穹,喜剧,动作,科幻
2,2037833,地心历险记,动作,科幻,冒险
2,4845728,独裁者,喜剧,#,#
2,3227410,加勒比海盗4：惊涛怪浪,动作,奇幻,冒险
2,1972729,铁甲钢拳,剧情,动作,科幻
2,6724955,利迪策大屠杀,剧情,历史,战争
2,4876722,钢的琴,剧情,喜剧,#
2,4133988,枪王之王,动作,悬疑,惊悚
2,2284851,精英部队,剧情,动作,惊悚
2,1866471,雷神,动作,奇幻,冒险
2,1467748,我的九月,剧情,儿童,#
2,1293090,赌王之王,剧情,犯罪,#
2,3103683,华尔街：金钱永不眠,剧情,犯罪,#
2,3011459,危情时速,动作,惊悚,#
2,5344178,11度青春之《老男孩》,剧情,喜剧,短片
2,4135702,文子的告白,爱情,动画,短片
2,3006061,泰山 第一季,冒险,#,#
2,2294568,南京！南京！,剧情,历史,战争
2,1482072,穿普拉达的女王,剧情,爱情,#
2,1477317,悲伤的贝拉多娜,剧情,动画,奇幻
2,2326676,越狱兔 第一季,喜剧,动画,短片
2,1448751,周恩来,剧情,传记,#
2,1292208,上帝之城,剧情,犯罪,#
2,1305306,心慌方2：超立方体,科幻,悬疑,惊悚
2,1297359,幽灵公主,动画,奇幻,冒险
2,1292233,发条橙,剧情,科幻,犯罪
2,1308575,蓝色大门,剧情,爱情,同性
3,25958717,海蒂和爷爷,剧情,家庭,冒险
3,1305487,猫鼠游戏,剧情,传记,犯罪
3,30166972,少年的你,剧情,爱情,犯罪
3,1291869,本能,剧情,悬疑,惊悚
3,2131459,机器人总动员,科幻,动画,冒险
3,27038183,羞羞的铁拳,喜剧,奇幻,#
3,1291572,指环王2：双塔奇兵,剧情,动作,奇幻
3,1291818,饮食男女,剧情,家庭,#
3,1292063,美丽人生,剧情,喜剧,爱情
3,26384741,湮灭,剧情,科幻,惊悚
3,25802407,功之怒,喜剧,动作,短片
3,2044102,导火线,动作,#,#
3,4304402,精英部队2：大敌当前,剧情,动作,惊悚
3,1307853,8英里,剧情,音乐,#
3,4301043,传染病,剧情,科幻,惊悚
3,26816383,喜欢你,喜剧,爱情,#
3,26611806,贝拉的奇幻花园,剧情,喜剧,爱情
3,4196227,随波逐流,喜剧,爱情,#
3,24298954,疯狂原始人2,喜剧,动画,冒险
3,1292267,银河系漫游指南,喜剧,科幻,冒险
3,2037012,革命之路,剧情,爱情,#
3,1302637,我这样过了一生,剧情,家庭,#
3,3072064,飞鹰艾迪,剧情,喜剧,传记
3,2983434,我和春天有个约会,剧情,爱情,#
3,1528848,大气层消失,科幻,儿童,#
3,27615441,网络谜踪,剧情,悬疑,惊悚
3,30259043,跳舞吧！大象,剧情,喜剧,歌舞
3,2253756,凤凰四重奏,剧情,#,#
3,2252747,第三类法庭,剧情,#,#
3,26844730,小鸡彩虹,喜剧,动画,儿童
3,3011051,恐怖游轮,剧情,悬疑,惊悚
3,1400868,警察故事,喜剧,动作,惊悚
3,1305201,黄飞鸿之铁鸡斗蜈蚣,喜剧,动作,历史
3,25754848,琅琊榜,剧情,古装,#
3,26717795,健忘村,剧情,喜剧,奇幻
3,1303862,锦绣前程,剧情,#,#
3,1297395,群龙夺宝,剧情,动作,#
3,26354336,爵迹,动画,奇幻,#
3,1440971,绅士刑警1,喜剧,悬疑,犯罪
3,1907966,疯狂原始人,喜剧,动画,冒险
3,1873750,地狱男爵2：黄金军团,动作,奇幻,冒险
3,1292484,碟中谍,动作,惊悚,冒险
3,1292728,勇闯夺命岛,动作,冒险,#
3,25861811,中国电视史,喜剧,#,#
3,2141884,美国：从自由到法西斯主义,纪录片,#,#
3,4323691,打擂台,剧情,喜剧,动作
3,10793719,时间的风景,纪录片,#,#
3,19975090,金刚王：死亡救赎,剧情,动作,#
3,20020315,是，首相现代版,喜剧,#,#
3,1862826,万夫莫敌,剧情,传记,运动
3,1498811,感谢你抽烟,剧情,喜剧,#
3,23025359,绝世高手,喜剧,动作,短片
3,1482132,布莱克书店 第一季,喜剧,#,#
3,1292062,美国丽人,剧情,爱情,家庭
3,2272239,大地之子,剧情,历史,战争
3,6517608,行尸走肉 第二季,剧情,惊悚,恐怖
3,5450891,泰坦尼克号 3D版,剧情,爱情,灾难
3,4286017,速度与激情5,动作,犯罪,#
3,3233635,功夫熊猫2,喜剧,动作,动画
3,3035147,赌博默示录,动作,动画,#
3,3442220,海豚湾,纪录片,#,#
3,2411184,汉武大帝,剧情,历史,古装
3,1307319,醉拳2,喜剧,动作,#
4,2353023,驯龙高手,动画,奇幻,冒险
4,1293839,罗马假日,剧情,喜剧,爱情
4,26752088,我不是药神,剧情,喜剧,#
4,1291990,爱在日落黄昏时,剧情,爱情,#
4,1292274,幸福终点站,剧情,喜剧,爱情
4,1292064,楚门的世界,剧情,科幻,#
4,1291546,霸王别姬,剧情,爱情,同性
4,3649049,金陵十三钗,剧情,历史,战争
4,3274505,猩球崛起,剧情,动作,科幻
4,1970437,人狗奇缘,剧情,儿童,#
4,1907966,疯狂原始人,喜剧,动画,冒险
4,30167509,徒手攀岩,纪录片,#,#
4,1292864,初吻2,喜剧,爱情,#
4,26303622,大空头,剧情,传记,#
4,25814707,小森林 冬春篇,剧情,#,#
4,5681006,香蕉,喜剧,动画,短片
4,24751775,节食与长寿,纪录片,#,#
4,23048775,昆虫总动员,动画,冒险,#
4,3275421,实习医生格蕾 第三季,剧情,爱情,#
4,11606328,霍比特人2：史矛革之战,动作,奇幻,冒险
4,6973376,致我们终将逝去的青春,剧情,爱情,#
4,1958400,面对巨人,剧情,运动,#
4,1293088,小鬼当家,喜剧,家庭,犯罪
4,3011235,哈利·波特与死亡圣器(下),奇幻,冒险,#
4,3986123,七宗罪 第一季,剧情,#,#
4,2357701,名侦探柯南：瞳孔中的暗杀者,剧情,动画,悬疑
4,1439579,名侦探柯南：引爆摩天楼,喜剧,动画,悬疑
4,1309055,哈利·波特与火焰杯,悬疑,奇幻,冒险
4,1293050,永不妥协,剧情,传记,#
4,4603382,兰迪·波许教授的最后一课,纪录片,#,#
4,2268359,暮光之城,剧情,爱情,惊悚
5,26754233,八佰,剧情,历史,战争
5,1900841,窃听风暴,剧情,悬疑,#
5,1292215,天使爱美丽,剧情,喜剧,爱情
5,30334073,调音师,喜剧,悬疑,惊悚
5,26794435,哪吒之魔童降世,剧情,喜剧,动画
5,27605698,西虹市首富,喜剧,#,#
5,6786002,触不可及,剧情,喜剧,#
5,1292063,美丽人生,剧情,喜剧,爱情
5,1292001,海上钢琴师,剧情,音乐,#
5,1482072,穿普拉达的女王,剧情,爱情,#
5,1306029,美丽心灵,剧情,传记,#
5,1863923,鹿鼎记,剧情,喜剧,古装
5,1293088,小鬼当家,喜剧,家庭,犯罪
5,3114220,大秦帝国之裂变,剧情,历史,古装
5,30194392,芝麻胡同,剧情,#,#
5,30464506,谍战深海之惊蛰,剧情,#,#
5,3011102,假结婚,剧情,喜剧,爱情
5,26717834,本草中国,纪录片,#,#
5,27198855,印度合伙人,剧情,喜剧,传记
5,25710912,港囧,喜剧,#,#
5,6011805,一九四二,剧情,历史,战争
5,3293687,家门的荣光,剧情,喜剧,家庭
5,1458890,哆啦A梦：大雄的宇宙开拓史,科幻,动画,冒险
5,1298909,魔鬼代言人,剧情,悬疑,惊悚
5,4894070,黎明之前,剧情,悬疑,历史
5,3273895,绝望主妇 第二季,剧情,喜剧,爱情
5,2215900,洗澡堂老板家的男人们,喜剧,家庭,#
5,1299362,保镖,剧情,动作,爱情
5,1295965,我最好朋友的婚礼,喜剧,爱情,#
5,1295242,精灵鼠小弟,喜剧,家庭,奇幻
5,1300945,云中漫步,剧情,爱情,#
5,1474185,人生遥控器,剧情,喜剧,家庭
5,1291550,天下无贼,剧情,动作,犯罪
5,1292056,蝴蝶,剧情,喜剧,儿童
6,30171424,拆弹专家2,动作,犯罪,#
6,1292402,西西里的美丽传说,剧情,情色,战争
6,1849031,当幸福来敲门,剧情,家庭,传记
6,3742360,让子弹飞,剧情,喜剧,动作
6,1292213,大话西游之大圣娶亲,喜剧,爱情,奇幻
6,1291572,指环王2：双塔奇兵,剧情,动作,奇幻
6,1291560,龙猫,动画,奇幻,冒险
6,1305179,大丈夫,剧情,喜剧,#
6,3071441,雪国列车,剧情,动作,科幻
6,1291583,天空之城,动画,奇幻,冒险
6,35051512,我和我的家乡,剧情,喜剧,#
6,1292444,大逃杀,剧情,科幻,惊悚
6,34845712,三叉戟,剧情,犯罪,#
6,26747869,真·三国无双,动作,奇幻,古装
6,30149864,人工性智能,剧情,爱情,科幻
6,35131877,工作细胞：细胞大作战,喜剧,动画,#
6,35165314,明天会好的,喜剧,爱情,#
6,30271717,21座桥,动作,悬疑,犯罪
6,34825886,熊出没·狂野大陆,喜剧,科幻,动画
6,26826330,刺杀小说家,动作,奇幻,冒险
6,30283209,与我跳舞,喜剧,歌舞,#
6,34927935,长安伏妖,奇幻,古装,#
6,34930862,棒！少年,纪录片,运动,#
6,30220799,末日逃生,剧情,科幻,灾难
6,35155748,金刚川,剧情,战争,#
6,30170833,荞麦疯长,剧情,爱情,#
6,26759908,清平乐,剧情,古装,#
6,34892096,我的三体之章北海传,剧情,科幻,动画
6,33424345,紫罗兰永恒花园外传：永远与自动手记人偶,剧情,动画,#
6,25842038,理查德·朱维尔的哀歌,剧情,传记,犯罪
6,26848640,教授与疯子,剧情,传记,#
6,30261964,古田军号,剧情,历史,战争
6,27185558,在乎你,爱情,#,#
6,25787888,八恶人,剧情,犯罪,西部
6,25795316,欲,剧情,爱情,情色
6,2263112,C+侦探,剧情,悬疑,#
6,1292229,天生杀人狂,剧情,动作,犯罪
6,1293318,萤火虫之墓,剧情,动画,战争
6,1299486,天与地,剧情,动作,战争
6,1299603,落水狗,惊悚,犯罪,#
6,1293838,星球大战,动作,科幻,冒险
6,1296196,乱,剧情,动作,#
6,1309087,世界,剧情,#,#
6,1298397,秦颂,剧情,历史,古装
6,1292328,东邪西毒,剧情,动作,爱情
7,1889243,星际穿越,剧情,科幻,冒险
7,1302425,喜剧之王,剧情,喜剧,爱情
7,1295038,哈利·波特与魔法石,奇幻,冒险,#
7,1296141,控方证人,剧情,悬疑,犯罪
7,1292722,泰坦尼克号,剧情,爱情,灾难
7,26387939,摔跤吧！爸爸,剧情,家庭,传记
7,3821067,一代宗师,剧情,动作,爱情
7,3541415,盗梦空间,剧情,科幻,悬疑
7,1484760,黑社会2：以和为贵,剧情,惊悚,犯罪
7,1297478,上帝也疯狂,喜剧,#,#
7,1295399,七武士,剧情,动作,冒险
7,1293350,两杆大烟枪,剧情,喜剧,犯罪
7,1291548,死亡诗社,剧情,#,#
7,24745500,绣春刀,剧情,动作,武侠
7,25802407,功之怒,喜剧,动作,短片
7,3006772,第九区,剧情,动作,科幻
7,3649049,金陵十三钗,剧情,历史,战争
7,3412882,窃听风云,剧情,动作,惊悚
7,3768185,海上传奇,纪录片,历史,#
7,3626416,十月围城,剧情,动作,历史
7,2326676,越狱兔 第一季,喜剧,动画,短片
7,2132220,三毛从军记,剧情,喜剧,儿童
7,26354336,爵迹,动画,奇幻,#
7,1292484,碟中谍,动作,惊悚,冒险
7,5247076,公司的力量,纪录片,#,#
7,24756984,前进，达瓦里希,动画,短片,#
7,6991110,消失的子弹,动作,悬疑,犯罪
7,1871906,地球脉动 第一季,纪录片,#,#
7,2254648,亮剑,剧情,战争,#
7,2028645,拆弹部队,剧情,惊悚,战争
7,1295804,贝隆夫人,剧情,歌舞,传记
7,2156528,生活大爆炸  第一季,喜剧,#,#
7,1296996,哈利·波特与密室,奇幻,冒险,#
7,26608230,三十而已,剧情,家庭,#
7,3313801,非诚勿扰,喜剧,爱情,#
7,1295242,精灵鼠小弟,喜剧,家庭,奇幻
7,1867408,伤城,剧情,惊悚,犯罪
7,3057368,抢救切尔诺贝利,纪录片,#,#
7,3134486,神勇斗士,科幻,惊悚,冒险
7,34931883,死海古卷调查,纪录片,#,#
7,2131677,我的废墟生活,喜剧,爱情,#
7,4303640,搭车去柏林,纪录片,#,#
7,34867999,魔女之旅,动画,#,#
7,27663998,隐秘而伟大,剧情,#,#
7,26710395,影子银行的破灭 ～动摇中国社会的新危机,纪录片,#,#
7,30395911,大理寺日志,喜剧,动作,动画
7,1291568,东京物语,剧情,家庭,#
7,2131291,纳尼亚传奇3：黎明踏浪号,剧情,奇幻,冒险
7,3314878,麦收,纪录片,#,#
7,27012433,阿尔法围棋,纪录片,#,#
7,5395343,霹雳娇娃,剧情,动作,#
7,25887288,冰雪奇缘2,喜剧,动画,歌舞
7,26920319,远离尘嚣——摆脱时间束缚的苏珊一家,纪录片,家庭,冒险
7,30176776,奔腾岁月,剧情,#,#
7,32567890,解救克洛格,动画,#,#
7,26743591,筑地仙境,纪录片,#,#
7,26999857,不死者之王：剧场版前篇,动画,奇幻,冒险
7,26717833,西蒙·里夫探访希腊,纪录片,#,#
7,25970953,皓镧传,剧情,古装,#
7,1972290,夜邮,纪录片,短片,#
7,11589779,超大建筑狂想曲：迪拜塔,纪录片,#,#
7,27202891,揭秘图坦卡蒙之墓,纪录片,#,#
7,26665352,创业时代,爱情,#,#
7,25972406,不死者之王,动作,动画,奇幻
7,26296007,纪实72小时 年初垃圾回收大作战,纪录片,#,#
7,26650012,纪实72小时 木更津海湾大分量便当店的蓝调,纪录片,#,#
7,26874491,纪实72小时 沉浸在围棋的魔力中,纪录片,#,#
7,25880229,38分钟生命的记录 海啸录像主人公的灾后生活,纪录片,短片,#
7,26910841,爱丽丝与藏六,动画,#,#
7,27008398,此花亭奇谭,动画,奇幻,#
7,1308248,我爱夜来香,喜剧,动作,#
7,1915139,太空竞赛,纪录片,#,#
7,25859495,思悼,剧情,历史,#
7,25933912,叶利钦·八月里的三天,剧情,历史,#
7,26106957,孤雁,剧情,#,#
7,26766869,鹬,动画,短片,#
7,10810398,透视美国,纪录片,#,#
7,26594404,放弃我，抓紧我,剧情,爱情,#
7,26334559,澳门风云3,喜剧,动作,#
7,26700520,太阳之下,纪录片,#,#
7,1938923,疯狂的兔子,科幻,惊悚,儿童
7,26759424,我们90岁的女王,纪录片,#,#
7,25840407,狭路,剧情,战争,#
7,1293718,亚当斯一家,喜剧,家庭,奇幻
7,19971595,遥远的婚约,剧情,爱情,#
7,1308558,不死情谜,剧情,爱情,惊悚
7,5407096,改变英国的集装箱,纪录片,#,#
7,26730276,火星归来,剧情,科幻,#
7,26711793,客从何处来 美国版 第四季,纪录片,真人秀,#
7,21766654,芈月传,剧情,古装,#
7,26353868,他叫我马拉拉,纪录片,#,#
7,20280158,超级城市：香港,纪录片,#,#
7,26339488,陆军一号,剧情,#,#
7,26604337,胜利大阅兵,纪录片,#,#
7,25864085,火星救援,剧情,科幻,冒险
7,26341107,丝绸之路传奇,剧情,#,#
7,3262050,美少女特攻队,动作,奇幻,冒险
7,6383555,小太极,动画,儿童,历史
7,26420690,光明与阴霾——德日二战反思录,纪录片,#,#
7,26258068,克拉恋人,剧情,爱情,#
7,25941022,你是我的姐妹,剧情,爱情,家庭
7,1308761,灵异拼图,剧情,科幻,悬疑
7,26356488,一九四四,剧情,历史,战争
7,22522738,佛国记-法显西行,纪录片,#,#
7,26348170,克里米亚：回归祖国之路,纪录片,#,#
7,25881067,真爱,剧情,家庭,#
7,24753788,变异危机＜PM2.5,科幻,恐怖,#
7,20273800,彷徨之刃,剧情,悬疑,惊悚
7,10558423,越狱兔 第二季,喜剧,动画,短片
7,25885382,虎口拔牙,剧情,悬疑,#
7,24839077,大鱼奇谭,纪录片,#,#
7,25967389,我的特一营,战争,#,#
7,4301224,沉睡魔咒,奇幻,冒险,#
7,25905034,大卫·贝克汉姆：探索未知之境,纪录片,#,#
7,1295742,洛奇,剧情,爱情,运动
7,1307337,魔幻大联盟,喜剧,家庭,奇幻
7,2377708,救援突击队,喜剧,动画,悬疑
7,4103436,星际恐龙,动作,科幻,动画
7,3289086,暮光之城3：月食,剧情,爱情,惊悚
7,4202982,冰雪奇缘,喜剧,动画,歌舞
7,11577139,咱们结婚吧,剧情,爱情,家庭
7,2081376,反抗军,剧情,动作,惊悚
7,3036473,勇敢传说,喜剧,动画,奇幻
7,19994974,周恩来的四个昼夜,剧情,历史,#
7,19962573,寻路,剧情,#,#
7,1424556,斯大林主义在波希米亚的终结,动画,短片,#
7,3743039,电影社会主义,剧情,#,#
7,10527293,赵氏孤儿案,爱情,古装,#
7,21331055,萌宠成长记 第一季,纪录片,#,#
7,2265183,圣经上这么说,纪录片,同性,#
7,4103273,迪斯科与核战争,纪录片,#,#
7,6804373,楚汉传奇,剧情,爱情,历史
7,2974273,地铁惊魂,剧情,动作,犯罪
7,1863766,魔发奇缘,喜剧,动画,冒险
7,6796113,媳妇的美好宣言,爱情,家庭,#
7,5951243,侦察记,战争,#,#
7,1898440,角斗英雄,剧情,动作,冒险
7,1873371,旅馆E,动画,短片,#
7,4328442,遍地狼烟,动作,爱情,战争
7,5339095,毛岸英,战争,#,#
7,1978709,黑天鹅,剧情,惊悚,#
7,5031728,青盲,悬疑,#,#
7,10472195,东京异种,恐怖,#,#
7,10355080,冲浪运动的故事,纪录片,#,#
7,4253168,世界致命动物系列：印度篇,惊悚,纪录片,#
7,10464515,了解宇宙是如何运行的 第一季,纪录片,#,#
7,6852387,旗袍旗袍,剧情,动作,爱情
7,3918335,生活科技大解密 第一季,纪录片,#,#
7,4718246,水浒传,剧情,动作,古装
7,1915381,逃离猩球,科幻,惊悚,#
7,5384527,金色道钉：华工与美国太平洋铁路,纪录片,#,#
7,4145487,子宫日记：动物篇,纪录片,#,#
7,1433156,小曼哈顿,喜剧,爱情,#
7,2056130,干将莫邪绝情,剧情,动作,历史
7,1476455,白面酋长,喜剧,短片,西部
7,1297194,杀手之王,喜剧,动作,#
7,1303714,飞天舞,剧情,动作,爱情
7,3813779,剑雨,动作,爱情,武侠
7,3783963,三国演义,动作,动画,纪录片
7,4303617,建筑奇观,纪录片,#,#
7,3837519,南太平洋,纪录片,#,#
7,3279107,大兵小将,喜剧,动作,冒险
7,1437842,飞虎队,战争,#,#
7,5413816,小乐比,喜剧,动画,家庭
7,4316862,邓小平,纪录片,传记,#
7,1782220,恐怖分子,动作,#,#
7,2065444,乒乓玩到家,喜剧,家庭,运动
7,3718447,三枪拍案惊奇,喜剧,悬疑,古装
7,1394324,东方不败之风云再起,动作,爱情,武侠
7,3904598,香港姊妹,剧情,#,#
7,1946882,007：大破量子危机,动作,惊悚,冒险
7,1437015,埃迪森,剧情,惊悚,犯罪
7,1292532,铁面无私,剧情,惊悚,历史
7,1907188,世界建筑系列,纪录片,#,#
7,1296169,全职杀手,剧情,惊悚,犯罪
7,1305595,中华英雄,动作,战争,#
7,3292384,宫心计,剧情,古装,#
7,1789283,时空线索,动作,科幻,惊悚
7,1763939,阳光下的罪恶,剧情,悬疑,犯罪
7,2259830,神医喜来乐,剧情,喜剧,传记
7,1777612,阳光小美女,剧情,喜剧,家庭
7,4057091,柏林墙的野兔,纪录片,历史,News
7,4202099,渣和无用改革,剧情,喜剧,动画
7,3093224,新七侠五义,剧情,武侠,#
7,1428971,决战帝国,剧情,动作,惊悚
7,2156667,西游记续集,剧情,动作,奇幻
7,3272923,燕子李三,剧情,动作,爱情
7,2295891,沉默的证人,剧情,悬疑,犯罪
7,2156771,哪吒传奇,动画,儿童,奇幻
7,2993060,鼓上蚤传奇,动作,武侠,古装
7,2011686,侠探西蒙,剧情,喜剧,动作
7,1300912,魂断威尼斯,剧情,同性,#
7,1295490,捕鼠记,喜剧,动作,家庭
7,1457435,东方红,剧情,歌舞,历史
7,1307697,芝加哥,喜剧,歌舞,犯罪
7,1294362,星球大战前传1：幽灵的威胁,动作,科幻,冒险
7,4090523,帽儿山的鬼子兵,喜剧,动画,儿童
7,1431683,蜡笔小新,喜剧,动画,家庭
7,2136954,深夜大盗,动画,悬疑,犯罪
7,2085004,蓝皮鼠和大脸猫,动画,#,#
7,1817169,邋遢大王奇遇记,动画,儿童,#
7,1962116,我在伊朗长大,剧情,动画,传记
7,1417946,成长的烦恼 第一季,喜剧,家庭,#
7,1961963,长江七号,喜剧,科幻,#
7,1300863,罗宾汉,爱情,动画,家庭
7,1436846,驱魔,剧情,惊悚,恐怖
7,3111355,魔术师和兔子,喜剧,动画,短片
7,3240208,非常完美,喜剧,爱情,#
7,1295485,方世玉续集,喜剧,动作,武侠
7,1308129,赌侠大战拉斯维加斯,喜剧,动作,#
7,1296874,紧急迫降,剧情,灾难,#
7,2295811,机灵小不懂,剧情,喜剧,古装
7,1420044,芭比之胡桃夹子,动画,歌舞,家庭
7,1898129,芭比之十二个跳舞的公主,动画,#,#
7,1301447,潜龙轰天,动作,惊悚,犯罪
7,1295646,大独裁者,剧情,喜剧,战争
7,1300330,赌城大亨之新哥传奇,剧情,爱情,#
7,1293442,异种,动作,科幻,恐怖
7,1293985,摇尾狗,剧情,喜剧,#
7,1293237,变脸,剧情,#,#
7,1939414,功夫之王,动作,奇幻,冒险
7,1302271,的士速递2,喜剧,动作,犯罪
7,3607666,高兴,剧情,喜剧,#
7,2979552,探戈舞之恋,喜剧,短片,#
7,1807959,蓝精灵 第一季,动画,家庭,奇幻
7,1457769,科技的威胁,喜剧,动画,短片
7,1300395,父与女,剧情,动画,短片
7,2135981,画皮,剧情,爱情,惊悚
7,1298635,蒸发密令,剧情,动作,犯罪
7,1422957,卡波特,剧情,同性,传记
7,1292895,精武英雄,剧情,动作,#
7,1301198,少林寺,动作,武侠,古装
7,1293323,大红灯笼高高挂,剧情,#,#
7,1294366,霹雳五号,喜剧,科幻,家庭
7,3092328,红色康乃馨,剧情,悬疑,犯罪
7,1830528,三国演义,剧情,历史,战争
7,2091938,神偷卡门 第一季,动作,动画,冒险
7,1484420,夜行神龙 第一季,动作,动画,惊悚
7,3073333,小飞熊,动画,家庭,#
7,1917866,刺猬索尼克 第一季,喜剧,动作,科幻
7,3093154,怪杰佐罗,动画,儿童,冒险
7,3025312,玉米人农庄,动画,儿童,#
7,1782004,哆啦A梦,喜剧,科幻,动画
7,2173190,太阳之子,动画,#,#
7,1782013,啄木鸟伍迪,动画,家庭,#
7,2031688,月里嫦娥,剧情,喜剧,爱情
7,1470591,顽皮跳跳灯,动画,短片,家庭
7,1963067,绑架课,喜剧,动画,短片
7,1482698,绝境逢生,喜剧,战争,#
7,3266407,超强台风,剧情,科幻,灾难
7,1308998,艾丽卡,动作,奇幻,冒险
7,1792917,贝奥武夫,动作,动画,奇幻
7,1309060,僵尸新娘,剧情,动画,奇幻
7,1300069,偷天陷阱,动作,爱情,惊悚
7,1369747,帝企鹅日记,纪录片,#,#
7,1292055,再见列宁,剧情,喜剧,#
8,30458949,无依之地,剧情,#,#
8,30171424,拆弹专家2,动作,犯罪,#
8,30176393,误杀,剧情,悬疑,犯罪
8,10777687,7号房的礼物,剧情,喜剧,家庭
8,1291571,指环王1：护戒使者,剧情,动作,奇幻
8,1296141,控方证人,剧情,悬疑,犯罪
8,1652587,阿凡达,动作,科幻,冒险
8,6981153,爱尔兰人,剧情,传记,犯罪
8,27191431,过春天,剧情,#,#
8,30306570,囧妈,喜剧,#,#
8,30318116,利刃出鞘,剧情,喜剧,悬疑
8,1291875,阳光灿烂的日子,剧情,爱情,#
8,26715636,地久天长,剧情,家庭,#
8,30163509,飞驰人生,喜剧,#,#
8,1291543,功夫,喜剧,动作,犯罪
